id,image
SFF_D_1023,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1023/full/1024,/0/default.jpg"
SFF_D_1024,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1024/full/1024,/0/default.jpg"
SFF_D_1025,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1025/full/1024,/0/default.jpg"
SFF_D_1026,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1026/full/1024,/0/default.jpg"
SFF_D_1027,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1027/full/1024,/0/default.jpg"
SFF_D_1028,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1028/full/1024,/0/default.jpg"
SFF_D_1029,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1029/full/1024,/0/default.jpg"
SFF_D_1030,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1030/full/1024,/0/default.jpg"
SFF_D_1031,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1031/full/1024,/0/default.jpg"
SFF_D_1032,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1032/full/1024,/0/default.jpg"
SFF_D_1033,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1033/full/1024,/0/default.jpg"
SFF_D_1034,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1034/full/1024,/0/default.jpg"
SFF_D_1035,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1035/full/1024,/0/default.jpg"
SFF_D_1036,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1036/full/1024,/0/default.jpg"
SFF_D_1037,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1037/full/1024,/0/default.jpg"
SFF_D_1038,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1038/full/1024,/0/default.jpg"
SFF_D_1039,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1039/full/1024,/0/default.jpg"
SFF_D_1040,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1040/full/1024,/0/default.jpg"
SFF_D_1041,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1041/full/1024,/0/default.jpg"
SFF_D_1042,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1042/full/1024,/0/default.jpg"
SFF_D_1043,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1043/full/1024,/0/default.jpg"
SFF_D_1044,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1044/full/1024,/0/default.jpg"
SFF_D_1045,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1045/full/1024,/0/default.jpg"
SFF_D_1046,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1046/full/1024,/0/default.jpg"
SFF_D_1047,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1047/full/1024,/0/default.jpg"
SFF_D_1048,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1048/full/1024,/0/default.jpg"
SFF_D_1049,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1049/full/1024,/0/default.jpg"
SFF_D_1050,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1050/full/1024,/0/default.jpg"
SFF_D_1051,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1051/full/1024,/0/default.jpg"
SFF_D_1052,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1052/full/1024,/0/default.jpg"
SFF_D_1053,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1053/full/1024,/0/default.jpg"
SFF_D_1054,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1054/full/1024,/0/default.jpg"
SFF_D_1055,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1055/full/1024,/0/default.jpg"
SFF_D_1056,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1056/full/1024,/0/default.jpg"
SFF_D_1057,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1057/full/1024,/0/default.jpg"
SFF_D_1058,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1058/full/1024,/0/default.jpg"
SFF_D_1059,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1059/full/1024,/0/default.jpg"
SFF_D_1060,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1060/full/1024,/0/default.jpg"
SFF_D_1061,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1061/full/1024,/0/default.jpg"
SFF_D_1062,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1062/full/1024,/0/default.jpg"
SFF_D_1063,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1063/full/1024,/0/default.jpg"
SFF_D_1064,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1064/full/1024,/0/default.jpg"
SFF_D_1065,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1065/full/1024,/0/default.jpg"
SFF_D_1066,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1066/full/1024,/0/default.jpg"
SFF_D_1067,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1067/full/1024,/0/default.jpg"
